Id. Falla;OBJECTID;geo_shape;geo_point_2d
81;3321;"{""coordinates"": [[[-0.39835805269343055, 39.47374793285108], [-0.39821756862259966, 39.47376412962511], [-0.3983736795699762, 39.47193163250256], [-0.39850826124004735, 39.471996113433825], [-0.39835805269343055, 39.47374793285108]]], ""type"": ""Polygon""}";39.47285880001034, -0.398363966420826
9;3323;"{""coordinates"": [[[-0.3799886007792187, 39.480012959401215], [-0.38000548004781326, 39.48008217253507], [-0.3800203727222164, 39.48014206272253], [-0.3800444846068505, 39.480239066176566], [-0.3800614029277887, 39.48030863512815], [-0.38009787400754247, 39.48044882338553], [-0.3801069303973102, 39.480498666001395], [-0.3801222721164296, 39.48056378509024], [-0.38014592739748404, 39.48065828008888], [-0.3801824024968014, 39.48080332414501], [-0.38013253647262446, 39.480808364611015], [-0.38017818849667034, 39.48084292546989], [-0.3802510485774839, 39.48084654101789], [-0.38030985513855886, 39.481146505442574], [-0.37997565868995753, 39.48109348271788], [-0.37998520545566933, 39.48086373331175], [-0.3799994890424276, 39.4807880049636], [-0.3799488924538254, 39.480793461300664], [-0.3799515777133671, 39.48075346156139], [-0.3799544984497786, 39.480753076976185], [-0.3799419078962621, 39.48068336145424], [-0.3799305506087493, 39.480620555551646], [-0.37991620383411384, 39.48054126462441], [-0.37989678379844966, 39.48042655475955], [-0.3798795559753969, 39.480314361827205], [-0.37984375544503196, 39.48009378427254], [-0.3798245639167048, 39.47997562557344], [-0.3797957716993543, 39.479795812242834], [-0.3799399775227206, 39.4798118598425], [-0.3799603979121857, 39.479896208316305], [-0.3799886007792187, 39.480012959401215]]], ""type"": ""Polygon""}";39.48054798737442, -0.3800269828898132
39;3325;"{""coordinates"": [[[-0.37586990267166126, 39.465545814789095], [-0.3755938187236474, 39.46634122147089], [-0.37550111422250454, 39.46633043263775], [-0.37578401798701583, 39.46552711460254], [-0.37586990267166126, 39.465545814789095]]], ""type"": ""Polygon""}";39.46593899168966, -0.37568613424436964
230;3338;"{""coordinates"": [[[-0.3392168430795673, 39.42269177969085], [-0.3390988748822168, 39.42271014200806], [-0.33903803866555093, 39.422459825395734], [-0.3391609034833029, 39.42244253195248], [-0.3392168430795673, 39.42269177969085]]], ""type"": ""Polygon""}";39.422575303703525, -0.3391284138925533
132;3339;"{""coordinates"": [[[-0.3654994200936464, 39.42427895742793], [-0.36587524713686415, 39.42436339620884], [-0.3660453863483883, 39.42397246335365], [-0.366146658011741, 39.42371727630345], [-0.3670636150523085, 39.42407096578294], [-0.36694866648968016, 39.42426343512054], [-0.36619776648447816, 39.424007167598525], [-0.36597386553581523, 39.42454392207388], [-0.36582830053358556, 39.424492011926915], [-0.36580088496058444, 39.424511498406844], [-0.3657659073728404, 39.42455102935242], [-0.3657115616890352, 39.42462089557397], [-0.36569187746210036, 39.42464821474161], [-0.3655848347091093, 39.424822488293785], [-0.36560198414203865, 39.4249210282289], [-0.3656029908535839, 39.42493932096633], [-0.36539986738665087, 39.4249309158162], [-0.3653944140635528, 39.424929828276106], [-0.36539839568343246, 39.42491910791081], [-0.3656018797150701, 39.424400909601964], [-0.365466694491666, 39.42437112120755], [-0.3654994200936464, 39.42427895742793]]], ""type"": ""Polygon""}";39.42422213503829, -0.3661598248266165
340;3341;"{""coordinates"": [[[-0.38686991525436376, 39.45509396972222], [-0.3867513173180674, 39.45538347031895], [-0.3866279254663035, 39.45536444209077], [-0.3863535018298164, 39.45644393410259], [-0.386216131322735, 39.45642059384602], [-0.3863112914995824, 39.4560183312103], [-0.3864924347366031, 39.45533809405832], [-0.386551793184317, 39.45510268038705], [-0.3864958981817049, 39.45497530077621], [-0.3863833435218925, 39.45495835559237], [-0.3864316317236118, 39.454770526310355], [-0.3863914521036843, 39.454735569390365], [-0.3862769261549644, 39.4546284923762], [-0.3863656964168501, 39.45455278210217], [-0.38648737876815425, 39.45466798916685], [-0.38660680852310414, 39.454780672530845], [-0.3866996433923209, 39.45489275778884], [-0.3867240680125788, 39.45492636938425], [-0.38674255529492535, 39.45496691400192], [-0.38675863271428346, 39.45500527654611], [-0.38677111576481676, 39.455035533204395], [-0.3867768872212923, 39.455055212134624], [-0.38678225295011637, 39.45508262953615], [-0.38686991525436376, 39.45509396972222]]], ""type"": ""Polygon""}";39.45540908138958, -0.38651597107769897
319;3345;"{""coordinates"": [[[-0.3694714749237455, 39.49164838999581], [-0.36939308787149494, 39.491720170990426], [-0.36928060130544316, 39.491831558963156], [-0.3691931773645816, 39.49190364691141], [-0.3692578632607931, 39.49194899495789], [-0.369175686155731, 39.49201322893047], [-0.3691465305084895, 39.491990838761595], [-0.36901649748444043, 39.49209190963132], [-0.36893418646650067, 39.49202833581827], [-0.36890201153673613, 39.49200957801932], [-0.36906787686342446, 39.49187632043123], [-0.3690845733555546, 39.491848234402546], [-0.36909519738572105, 39.4918044788721], [-0.36922259223250625, 39.491717047794324], [-0.3693895848306462, 39.491583769304924], [-0.3694714749237455, 39.49164838999581]]], ""type"": ""Polygon""}";39.49184984989979, -0.3691833093400328
291;3347;"{""coordinates"": [[[-0.39302743715238686, 39.452067038886234], [-0.3929418059955799, 39.45219423737154], [-0.39171727743620727, 39.45169848406766], [-0.39180210745550803, 39.451570998251675], [-0.39302743715238686, 39.452067038886234]]], ""type"": ""Polygon""}";39.451882692319856, -0.39237218487805037
270;3351;"{""coordinates"": [[[-0.35915705584891955, 39.48254614945129], [-0.3595895851001723, 39.482630305340614], [-0.35957060951499464, 39.482682024060345], [-0.35963129719379283, 39.48269479463105], [-0.35991222640688064, 39.48275214027266], [-0.35989309734718644, 39.4828084121898], [-0.3599702888637308, 39.482826403367596], [-0.35995469007050046, 39.48288115014023], [-0.35910037990997473, 39.482707001010766], [-0.35915705584891955, 39.48254614945129]]], ""type"": ""Polygon""}";39.48271184969549, -0.35949587030431046
326;3353;"{""coordinates"": [[[-0.3911534216712506, 39.43362814955269], [-0.3905567312586173, 39.4335232739032], [-0.39038398086727394, 39.433406659766575], [-0.39117490596163773, 39.43357643798498], [-0.3911534216712506, 39.43362814955269]]], ""type"": ""Polygon""}";39.433527583345516, -0.3907936505040658
389;3354;"{""coordinates"": [[[-0.39074521051250355, 39.4950835714244], [-0.3906115625408364, 39.49516954809161], [-0.39110565756969734, 39.49565251439346], [-0.3912509147920466, 39.49556330961524], [-0.3912280493489008, 39.49571733566587], [-0.39110118096356994, 39.49579308157286], [-0.39092378884847123, 39.49590201902162], [-0.3908356464347537, 39.49581827061668], [-0.3910145470706272, 39.495708418547935], [-0.39051802966278154, 39.495223044366796], [-0.38900488231578745, 39.49616826966788], [-0.3889384938965835, 39.49610365596637], [-0.39068632348052856, 39.49502881250699], [-0.39074521051250355, 39.4950835714244]]], ""type"": ""Polygon""}";39.495590750157376, -0.39027623325246136
309;3364;"{""coordinates"": [[[-0.3784025206147293, 39.475972900959675], [-0.3783871637053582, 39.476090839961785], [-0.37837234104947515, 39.47608933351883], [-0.3783693447819027, 39.47611039514556], [-0.3783653778043783, 39.476138545512995], [-0.37836159018245086, 39.4761605901632], [-0.37835868063895944, 39.476177516908265], [-0.37832584125423996, 39.47617294730407], [-0.3781528559296482, 39.47614237401498], [-0.3781723238105882, 39.476054261320165], [-0.37817869152927525, 39.476054945514555], [-0.3782062800519448, 39.475933228550176], [-0.37834506503097787, 39.47596237164833], [-0.3784025206147293, 39.475972900959675]]], ""type"": ""Polygon""}";39.476057560302635, -0.37828047970904916
30;3365;"{""coordinates"": [[[-0.383244844235821, 39.48246972831373], [-0.38357697338653873, 39.482459072365884], [-0.38393192482223965, 39.48244803379468], [-0.383975371342701, 39.482446520070496], [-0.38402412406184305, 39.48244502849001], [-0.384090521202564, 39.48244299808332], [-0.38417338844736315, 39.482440463644856], [-0.38424296910041206, 39.48241047845921], [-0.384315082341181, 39.48256137834097], [-0.38397956276800266, 39.48257234474601], [-0.38373751979808607, 39.48258016089647], [-0.38329664634884747, 39.48259369908146], [-0.38304924518350425, 39.482601294938995], [-0.3829217372120128, 39.48260509340476], [-0.382818227936321, 39.482607988139556], [-0.3827723730629782, 39.48260926971213], [-0.3827785397038648, 39.48258886225438], [-0.38272436574520036, 39.48257476761499], [-0.38268721890631197, 39.48255257288966], [-0.3826648823201976, 39.482532099994884], [-0.38265142185244433, 39.48251732869186], [-0.3827596111370265, 39.482472443234506], [-0.3827594466277107, 39.48248197443373], [-0.3827652798490932, 39.48249044795704], [-0.38278381734166683, 39.482503727329615], [-0.3828097548170693, 39.48251519954164], [-0.3828413026337749, 39.48252404051609], [-0.3828768369046643, 39.4825328487463], [-0.38289890934803344, 39.48253606471761], [-0.3829147212371189, 39.482532033550875], [-0.3829273885415298, 39.48252508568322], [-0.38293114799762235, 39.48251712550218], [-0.38294079365043354, 39.482478782409146], [-0.383244844235821, 39.48246972831373]]], ""type"": ""Polygon""}";39.48252427373704, -0.3835226605646898
299;3366;"{""coordinates"": [[[-0.3926744051431098, 39.427186497172734], [-0.39258430926795024, 39.42741749533586], [-0.392444957888248, 39.427385405142275], [-0.39253660495352755, 39.427153534691534], [-0.3926744051431098, 39.427186497172734]]], ""type"": ""Polygon""}";39.42728587385094, -0.39255995235017294
147;3375;"{""coordinates"": [[[-0.36133251373551434, 39.42805977356444], [-0.36111612720162806, 39.42883416106925], [-0.3608512348372608, 39.42879776143169], [-0.36107406768385836, 39.42790298177538], [-0.3611057713293125, 39.42791042118431], [-0.36115517679881726, 39.42791885431624], [-0.3616077002566009, 39.427993579862076], [-0.36158201766371834, 39.42810020649816], [-0.36133251373551434, 39.42805977356444]]], ""type"": ""Polygon""}";39.42833260285853, -0.3611382670299994
353;3378;"{""coordinates"": [[[-0.40864571500400865, 39.47173443609018], [-0.4089869953137776, 39.47178947718347], [-0.4092438711829578, 39.47183155927762], [-0.40955318845696975, 39.47188261773783], [-0.40981163103122553, 39.47192500557155], [-0.40996802834521806, 39.471950676503226], [-0.40996538161308144, 39.472049140909014], [-0.40985467328766456, 39.47205067250154], [-0.40959922534637255, 39.47200469121857], [-0.40945984537189906, 39.4719806774887], [-0.4092236663228908, 39.47194441483202], [-0.408999529952237, 39.4719072697663], [-0.4088905601863048, 39.47188439101244], [-0.4086167847723909, 39.47184067546587], [-0.40864571500400865, 39.47173443609018]]], ""type"": ""Polygon""}";39.47189835724259, -0.409301134492651
1;3379;"{""coordinates"": [[[-0.37819576889373063, 39.473909436080945], [-0.37779409719459395, 39.47352444066098], [-0.37791810609615073, 39.473446595679064], [-0.3780107855657892, 39.47355693290558], [-0.3781290489112277, 39.47363826509842], [-0.3783345659464511, 39.47382500464262], [-0.37819576889373063, 39.473909436080945]]], ""type"": ""Polygon""}";39.47368404666058, -0.378065619990652
110;3381;"{""coordinates"": [[[-0.3763025133509139, 39.47442377412138], [-0.3762129172990852, 39.47468246385104], [-0.37608029924433684, 39.47464811706901], [-0.37604191677704146, 39.47463576599502], [-0.3760545701557237, 39.474605914596545], [-0.37613125082216586, 39.47437846414621], [-0.3763025133509139, 39.47442377412138]]], ""type"": ""Polygon""}";39.474530517594374, -0.3761726028698426
366;3386;"{""coordinates"": [[[-0.37083931941533865, 39.49766592801641], [-0.3708600831157662, 39.497568562770404], [-0.3708594398777718, 39.4975249233139], [-0.3712596610926275, 39.49765747268293], [-0.37118723540531906, 39.49778501872201], [-0.3708398463898846, 39.497670702870174], [-0.37083931941533865, 39.49766592801641]]], ""type"": ""Polygon""}";39.497658416162, -0.371038221170448
149;3388;"{""coordinates"": [[[-0.36737697471861336, 39.46896749653098], [-0.3674656516605184, 39.469093716704634], [-0.3667179607945358, 39.46941229195102], [-0.3666279566141208, 39.46928319797347], [-0.36737697471861336, 39.46896749653098]]], ""type"": ""Polygon""}";39.46918973195605, -0.367045846500175
25;3389;"{""coordinates"": [[[-0.3917231703605044, 39.43526309995581], [-0.39156513025673767, 39.43523255315227], [-0.391886081531636, 39.43443376172672], [-0.3920425409521074, 39.43446848696047], [-0.3917231703605044, 39.43526309995581]]], ""type"": ""Polygon""}";39.43484942288267, -0.39180417777668824
240;3390;"{""coordinates"": [[[-0.39128488617026813, 39.46489386461645], [-0.3912706832926499, 39.464768813220026], [-0.39168551056808715, 39.464749612159146], [-0.3916868912864337, 39.4648754964358], [-0.39128488617026813, 39.46489386461645]]], ""type"": ""Polygon""}";39.46482161494403, -0.39148203818712357
34;3395;"{""coordinates"": [[[-0.38216633029300145, 39.47203747787344], [-0.3817096264746222, 39.47206921678795], [-0.3817039833538806, 39.47202043400316], [-0.3821606868867932, 39.47198869419993], [-0.38216633029300145, 39.47203747787344]]], ""type"": ""Polygon""}";39.47202895566886, -0.38193515745543205
161;3396;"{""coordinates"": [[[-0.3642213233267518, 39.46308738164006], [-0.363971814355971, 39.46319479090813], [-0.3639608082052369, 39.463203100514036], [-0.36395297537176874, 39.46321355321771], [-0.363902488357108, 39.46335646037058], [-0.3637534582624201, 39.463112474037246], [-0.36404251733128296, 39.4629836439287], [-0.3641308629057337, 39.462995973583695], [-0.3642213233267518, 39.46308738164006]]], ""type"": ""Polygon""}";39.46312433640698, -0.3639682405198204
146;3398;"{""coordinates"": [[[-0.38899463859417466, 39.463530826471604], [-0.38856654395951695, 39.4640321837293], [-0.38845758209178965, 39.46382940338872], [-0.38881864143672956, 39.463414376401644], [-0.38899463859417466, 39.463530826471604]]], ""type"": ""Polygon""}";39.46370507960578, -0.38871062211613516
328;3403;"{""coordinates"": [[[-0.3309164717525331, 39.48275662381798], [-0.33133376751105625, 39.482809370944224], [-0.33135817804963064, 39.482804583088935], [-0.33133208808471715, 39.482983986203735], [-0.33087984750169674, 39.482922880758586], [-0.3309164717525331, 39.48275662381798]]], ""type"": ""Polygon""}";39.48286937831764, -0.3311224005017381
321;3408;"{""coordinates"": [[[-0.39951998904222014, 39.484662013844826], [-0.3997225490078509, 39.4845736659281], [-0.3999962188785683, 39.48495094365951], [-0.3997943923209933, 39.48503830847486], [-0.39951998904222014, 39.484662013844826]]], ""type"": ""Polygon""}";39.48480605225287, -0.3997581855841101
29;3409;"{""coordinates"": [[[-0.382513515220248, 39.47381752614648], [-0.3824705524779531, 39.47381310176751], [-0.38251533383746245, 39.47356744944492], [-0.3825681361185308, 39.47357605930009], [-0.38255498938192706, 39.47360116800952], [-0.382513515220248, 39.47381752614648]]], ""type"": ""Polygon""}";39.47369108580904, -0.3825154773969378
68;3411;"{""coordinates"": [[[-0.3446326605038601, 39.46521216878796], [-0.34440332777947913, 39.46567430288833], [-0.34429460793254874, 39.46564193460716], [-0.34452363407403236, 39.465178892845124], [-0.3443618006589428, 39.465131412258465], [-0.3444031016568282, 39.46504767370694], [-0.3444451156506126, 39.46496245147274], [-0.34448609441341604, 39.464878164998694], [-0.34464847048164016, 39.464926644266306], [-0.3448774029588077, 39.464462878868666], [-0.3449850147623783, 39.4644967464604], [-0.34475646100379764, 39.46495989011472], [-0.3449187519778951, 39.465007560779334], [-0.34487648600930443, 39.465092088263596], [-0.3448352097961721, 39.46517616718558], [-0.34479410039678526, 39.46526099132304], [-0.3446326605038601, 39.46521216878796]]], ""type"": ""Polygon""}";39.46506961640242, -0.34464000373050085
